"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","device","double","download_data","head","head_activation","het_noise","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","method_name","model","n_data","n_epochs","n_epochs_burnin","n_epochs_val","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","epoch","hyperparams/prior_prec_conv1.bias","hyperparams/prior_prec_conv1.weight","hyperparams/prior_prec_conv2.bias","hyperparams/prior_prec_conv2.weight","hyperparams/prior_prec_conv3.bias","hyperparams/prior_prec_conv3.weight","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_layer2.bias","hyperparams/prior_prec_layer2.weight","hyperparams/prior_prec_layer3.bias","hyperparams/prior_prec_layer3.weight","hyperparams/prior_prec_lin1.bias","hyperparams/prior_prec_lin1.weight","hyperparams/prior_prec_lin2.bias","hyperparams/prior_prec_lin2.weight","hyperparams/prior_prec_linout.bias","hyperparams/prior_prec_linout.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","hyperparams/sigma_noise","params/conv1.bias","params/conv1.mu_bias","params/conv1.mu_kernel","params/conv1.rho_bias","params/conv1.rho_kernel","params/conv1.weight","params/conv2.bias","params/conv2.mu_bias","params/conv2.mu_kernel","params/conv2.rho_bias","params/conv2.rho_kernel","params/conv2.weight","params/conv3.bias","params/conv3.mu_bias","params/conv3.mu_kernel","params/conv3.rho_bias","params/conv3.rho_kernel","params/conv3.weight","params/layer1.bias","params/layer1.mu_bias","params/layer1.mu_weight","params/layer1.rho_bias","params/layer1.rho_weight","params/layer1.weight","params/layer2.bias","params/layer2.mu_bias","params/layer2.mu_weight","params/layer2.rho_bias","params/layer2.rho_weight","params/layer2.weight","params/layer3.bias","params/layer3.mu_bias","params/layer3.mu_weight","params/layer3.rho_bias","params/layer3.rho_weight","params/layer3.weight","params/lin1.bias","params/lin1.mu_bias","params/lin1.mu_weight","params/lin1.rho_bias","params/lin1.rho_weight","params/lin1.weight","params/lin2.bias","params/lin2.mu_bias","params/lin2.mu_weight","params/lin2.rho_bias","params/lin2.rho_weight","params/lin2.weight","params/linout.bias","params/linout.mu_bias","params/linout.mu_weight","params/linout.rho_bias","params/linout.rho_weight","params/linout.weight","params/out_layer.bias","params/out_layer.mu_bias","params/out_layer.mu_weight","params/out_layer.rho_bias","params/out_layer.rho_weight","params/out_layer.weight","params/out_layer_mu.bias","params/out_layer_mu.weight","params/out_layer_var.bias","params/out_layer_var.weight","params/z_layer.conv1.bias","params/z_layer.conv1.weight","params/z_layer.conv2.bias","params/z_layer.conv2.weight","params/z_layer.conv3.bias","params/z_layer.conv3.weight","params/z_layer.layer1.bias","params/z_layer.layer1.weight","params/z_layer.layer2.bias","params/z_layer.layer2.weight","params/z_layer.lin1.bias","params/z_layer.lin1.weight","params/z_layer.lin2.bias","params/z_layer.lin2.weight","prior_prec_opt","test/acc","test/aleatoric_corr","test/kl_div","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","test/predictive_corr","test/rmse","test/rmse_rot","timing/mapred_sec","timing/predictive_mc_sec","timing/predictive_mean_sec","timing/predictive_natural_sec","timing/predictive_sec","train/acc","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll","valnll/prior_prec_0.01","valnll/prior_prec_0.1","valnll/prior_prec_1.0","valnll/prior_prec_10.0","valnll/prior_prec_100.0","valnll/prior_prec_1000.0","valnll/prior_prec_10000.0"
"mnist-betanll-5680","finished","-","","betanll, mnist","2024-11-01T10:45:04.000Z","944","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=0.0","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0","","","","","0","0","","","","","0","","","","","","","","","","","","","","","","","","","0.12395504862070084","","","","","0","","","","","","","","","","","","","","","","","","","1000","0.1135","","2.207382917404175","-5.372539453125","","","","","2716.043701171875","","52.11567687988281","51.69752502441406","","","","","0.00037550926208496094","0.11236666666666668","1.4217012130607989","0.1","","167.5100198984146","1.001251459121704","16.984088897705078","17.01262092590332","","","","16.987958908081055","16.984088897705078","17.059001922607422"
"mnist-faithful-7c40","finished","-","","faithful, mnist","2024-11-01T10:26:35.000Z","1103","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","faithful","faithful-het-gaussian","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.011256194673478603","0.01447499656677246","6.822221279144287","0.0140389986038208","","","","","","","0.00030062758922576907","0.00004716192459573551","0.0008654183149337768","0.00003086195373535156","","","","","100","0.3299","-0.071864106010114","0.967776656150818","-4.142852136230468","","","","","238.42965698242188","","15.441166877746582","13.787680625915527","","","","","0.0003991127014160156","0.32871666666666666","0.09145317393970692","0.1","","2.3115656587760895","0.06418206542730331","1.9247955083847048","6354770","20952.3828125","534.8346557617188","44.392547607421875","1.9247955083847048","7.650269508361816","13.14057731628418"
"mnist-marglik-03a5","finished","-","","marglik, mnist","2024-11-01T10:23:53.000Z","157","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","rotation","homoscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-hom-natural","mlp","60000","500","50","500","50","8","894001","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","997.3695068359376","2127.014404296875","2447.98486328125","2214.9482421875","907.8372802734376","1771.889404296875","","","","","","","64845.54296875","28.142719268798828","0.00009596428571967408","","","","","","","","","","","","","","","","","","","0.0010026366710662842","","","","","0.0004365348037408323","0.0004084992408752441","","","","","0.0004511746520996094","0.0010809686183929443","","","","","0.0004909940795898437","","","","","","","","","","","","","","","","","","","0.000015421246644109488","","","","","0.035046234130859374","","","","","","","","","","","","","","","","","","","","0.7987","","10.97769260406494","-14.45026123046875","-4.301833862304688","","","","197.50001525878903","0.020013541179405823","14.05346965789795","12.159782409667969","0.0001928806304931641","","","","0.0067348480224609375","0.8098833333333333","1.3731131172955614e-7","0.0001","67.88896179199219","9.155564117581134e-9","9.212231866229104e-9","","","","","","","",""
"mnist-map-d534","finished","-","","map, mnist","2024-11-01T10:10:23.000Z","804","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","rotation","homoscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-hom-natural","mlp","60000","500","501","500","50","8","894001","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","0.004207580502659187","","","","","","","","","","","","","","","","","","","0.000463716983795166","","","","","0.00019644943548708543","0.0002133873850107193","","","","","0.00022265509033203129","0.000648820698261261","","","","","0.0001882500762939453","","","","","","","","","","","","","","","","","","","0.00003325338548165746","","","","","0.040490303039550785","","","","","","","","","","","","","","","","","","","1","0.7747","","2071.040771484375","-2122.7498875","-148.154998828125","","","","205.2294921875","0.0037401705483174454","14.325833320617676","12.480055809020996","0.00020194053649902344","","","","0.0068776607513427734","0.78","0.0033617829469869192","0.0001","","0.000017733593537386843","0.000017741196643328294","0.955358862876892","0.9574066400527954","0.9672832489013672","0.955358862876892","0.9587134718894958","0.9593639373779296","1.0045009851455688","1.4152708053588867"
"mnist-marglik-e903","finished","-","","marglik, mnist","2024-11-01T10:06:30.000Z","227","","relu","kron","512","0","data/","mnist","cuda","false","false","meanvar","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-het-meanvar","mlp","60000","500","50","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","1756198.625","2822.525634765625","28503.84765625","906.0897216796876","301.23394775390625","32.240055084228516","","","","","","","0.17949195206165314","0.6970834732055664","","","","","","","","","","","","","","","","","","","","2.2087668185122312e-8","","","","","0.00003553798247356804","0.00001648687943816185","","","","","0.00004930511474609375","0.0008659566640853882","","","","","0.00027232440185546877","","","","","","","","","","","","","","","","","","","5.56763219833374","","","","","0.15407125854492187","","","","","","","","","","","","","","","","","","","","0.8139","0.7758739746298247","0.4581638276576996","-5.323443310546874","-5.346145043945313","-5.668355700683594","-5.334833325195312","-5.308558984375002","3787.63232421875","0.7352148397025532","61.543739318847656","18.522621154785156","0.0002675056457519531","0.15180587768554688","0.005303144454956055","0.007353544235229492","","0.8177666666666666","0.5603949200298828","0.0001","1.6094400882720947","0.24232564355104655","0.4514720141887665","","","","","","","",""
"mnist-map-8230","finished","-","","map, mnist","2024-11-01T09:45:59.000Z","1225","","relu","kron","512","0","data/","mnist","cuda","false","false","meanvar","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-het-meanvar","mlp","60000","500","501","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00016935384273529053","","","","","0.000006229207831986097","0.0001708616614341736","","","","","0.000008754240036010743","0.0004333682656288147","","","","","0.00000906619644165039","","","","","","","","","","","","","","","","","","","0.019782982766628265","","","","","0.0024804749488830566","","","","","","","","","","","","","","","","","","","1000","0.1749","-0.0027142435534727337","0.6841412782669067","-5.542119116210938","-5.540249047851562","-5.540359399414061","-5.540704125976563","-5.540271105957032","3807.470458984375","0.08096453924631151","61.7047004699707","19.06024742126465","0.00026679039001464844","0.15193581581115723","0.005303382873535156","0.0075531005859375","","0.18808333333333332","1.2226625337439072","0.0001","","1.1409749136132703","0.5743876099586487","1.2126150131225586","10732.140625","10503.650390625","11230.9609375","13104.9189453125","186.6864471435547","1.2126150131225586","1.4453290700912476"
"mnist-marglik-0585","finished","-","","marglik, mnist","2024-11-01T09:42:04.000Z","230","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","marglik","marglik-het-natural","mlp","60000","500","50","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","1657567.625","4354.6884765625","39333.546875","580.71337890625","1095.8673095703125","15.424379348754885","","","","","","","2.2154150009155273","0.04904811084270477","","","","","","","","","","","","","","","","","","","","1.942711605806835e-8","","","","","0.00002181908792378951","0.000008621189743280411","","","","","0.000052455909729003905","0.00019119977951049808","","","","","0.00031244580078125","","","","","","","","","","","","","","","","","","","0.45367297530174255","","","","","0.8291552734375","","","","","","","","","","","","","","","","","","","","0.7793","0.8201993684085852","0.45501160621643066","-5.3186183837890635","-5.28955634765625","-5.586332043457032","-5.305770654296875","-5.297392468261719","3766.1708984375","0.6662588639255105","61.36913299560547","18.135601043701172","0.00029659271240234375","0.15151739120483398","0.005021095275878906","0.007215261459350586","","0.7725833333333333","0.6225958087686763","0.0001","1.4450616836547852","0.33753293424339603","0.19110234081745148","","","","","","","",""
"mnist-map-dba6","finished","-","","map, mnist","2024-11-01T09:21:41.000Z","1218","","relu","kron","512","0","data/","mnist","cuda","false","false","natural","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","map","map-het-natural","mlp","60000","500","501","500","50","8","894502","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0002458004504442215","","","","","0.00001442753538793447","0.0000913398414850235","","","","","0.000022017099380493163","0.00006971915066242218","","","","","0.000022163484573364258","","","","","","","","","","","","","","","","","","","0.046520672738552094","","","","","0.005574063777923584","","","","","","","","","","","","","","","","","","","1000","0.3433","0.755481038950316","0.5513007044792175","-5.409223803710938","-5.409283325195313","-5.410178979492187","-5.407683544921874","-5.409886230468751","3793.627197265625","0.7542554507752657","61.592430114746094","19.084583282470703","0.00027179718017578125","0.1515796184539795","0.005039215087890625","0.007027626037597656","","0.3419333333333333","1.1951504157761397","0.0001","","1.007061788086164","0.5818695425987244","1.092056155204773","1378.9757080078125","1297.600830078125","934.3028564453124","178.91415405273438","12.11254596710205","1.092056155204773","1.439910888671875"
"mnist-vi-3012","finished","-","","mnist, vi","2024-11-01T08:30:56.000Z","3040","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.001","0.1","0.1","0.00001","true","25","vi","vi-het-gaussian","mlp","60000","500","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.074818808585405e-8","0.00008118590530084104","84.740328125","64.63877551020408","","","1.91650542546995e-8","0.00006573619079589844","84.8041640625","72.174688","","","3.2223781545326342e-9","0.00006479725646972656","84.8155703125","72.885568","","","","","","","","","","","","","","","","","","","","","3.3846092151179625e-8","0.00006578928232192993","84.90454864501953","84.753234375","","","","","","","","","","","","","","","","","","","","10000","0.3779","0.8102209813125673","0.5133517384529114","-5.371579528808594","","","","","3897.66259765625","","62.4312629699707","21.65509033203125","","","","","0.012050151824951172","0.40708333333333335","1.2082848367044483","0.001","","115.18369221687315","0.6302720904350281","12.861013412475586","","","","","","",""
"mnist-mcdropout-069d","finished","-","","mcdropout, mnist","2024-11-01T08:28:48.000Z","123","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.01","0.1","0.1","0.01","true","25","mcdropout","mcdropout-het-gaussian","mlp","60000","50","50","500","50","","","Adam","1","711","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01290685272216797","","","","","0.004851820653798629","0.05627297973632813","","","","","0.0008555545654296875","0.06096912384033203","","","","","0.00105459326171875","","","","","","","","","","","","","","","","","","","0.25625619292259216","","","","","0.005965637683868408","","","","","","","","","","","","","","","","","","","100","0.4265","0.739538367592526","0.5654283165931702","-5.431049841308595","","","","","3871.21826171875","","62.2191162109375","20.998994827270508","","","","","0.003368377685546875","0.42345","1.0108362027144029","0.01","","116.856012403965","0.6272681951522827","12.134961128234863","","","","","","",""
"mnist-betanll-63df","finished","-","","betanll, mnist","2024-11-01T08:13:24.000Z","919","","relu","kron","512","1","data/","mnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=1.0","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00041630712151527406","","","","","0.00014453697204589843","0.0009393045902252196","","","","","0.00005102531814575195","0.0014308545589447022","","","","","0.000029576889038085937","","","","","","","","","","","","","","","","","","","0.0033077963162213564","","","","","0.0071253890991210935","","","","","","","","","","","","","","","","","","","100","0.6979","0.8404682928320794","0.5043584704399109","-5.3619076416015625","","","","","3875.56787109375","","62.25406265258789","20.82352828979492","","","","","0.00034499168395996094","0.6946666666666667","0.8230955590636045","0.1","","108.22554796934128","0.5790990591049194","12.863617897033691","2119484.25","9932.9580078125","1486.4300537109375","33.70573806762695","12.863617897033691","14.907257080078123","17.368497848510742"
"mnist-betanll-de5a","finished","-","","betanll, mnist","2024-11-01T07:58:00.000Z","919","","relu","kron","512","0.5","data/","mnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=0.5","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0007282076478004456","","","","","0.00017986661560681402","0.0009335750341415406","","","","","0.00006498090362548828","0.001990080714225769","","","","","0.00003412323760986328","","","","","","","","","","","","","","","","","","","0.04831113666296005","","","","","0.008054622650146484","","","","","","","","","","","","","","","","","","","100","0.6981","0.8387793850787504","0.5308049917221069","-5.389389550781252","","","","","4165.3408203125","","64.5394515991211","26.59737968444824","","","","","0.0003647804260253906","0.69935","0.8621095322956478","0.1","","102.64250528812408","0.5712952613830566","12.767467498779297","1447.4078369140625","905.0612182617188","739.9154663085938","112.21826934814452","12.767467498779297","14.982322692871094","17.357378005981445"
"mnist-betanll-561b","finished","-","","betanll, mnist","2024-11-01T07:42:21.000Z","934","","relu","kron","512","0","data/","mnist","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","25","betanll","betanll-het-gaussian-beta=0.0","mlp","60000","500","50","500","50","","","SGD","1","711","Flipout","true","0","-3","0","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0008866736888885498","","","","","0.0001861474173409598","0.003172633171081543","","","","","0.00008485142517089844","0.0038058123588562017","","","","","0.000043549427032470704","","","","","","","","","","","","","","","","","","","0.7667156457901001","","","","","0.007075729846954345","","","","","","","","","","","","","","","","","","","100","0.7358","0.8279540599147976","0.4644462764263153","-5.322936584472656","","","","","3813.92626953125","","61.75699234008789","19.2103328704834","","","","","0.0003235340118408203","0.7368333333333333","1.0489183063224212","0.1","","112.2863423228264","0.6216714382171631","12.353062629699709","","17.24392318725586","","","12.353062629699709","14.987167358398438","17.346935272216797"
